Main_Title,Sub_Title,Venue,Fees,Date
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",02 - 06 Feb 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Milan - Italy,"$ 5,950",08 - 12 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Barcelona - Spain,"$ 5,950",27 - 31 Jul 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",24 - 28 Aug 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Rome - Italy,"$ 5,950",21 - 25 Sep 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",23 - 27 Nov 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",30 Nov - 04 Dec 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",14 - 18 Dec 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",08 - 12 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",21 - 25 Sep 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,London - UK,"$ 5,950",01 - 05 Dec 2025
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,London - UK,"$ 5,950",26 - 30 Jan 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Barcelona - Spain,"$ 5,950",11 - 15 May 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Oslo - Norway,"$ 5,950",08 - 12 Jun 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Lisbon - Portugal,"$ 5,950",10 - 14 Aug 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Online,"$ 3,950",01 - 05 Dec 2025
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Online,"$ 3,950",08 - 12 Jun 2026
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Online,"$ 3,950",30 Nov - 04 Dec 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",10 - 14 Nov 2025
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Geneva - Switzerland,"$ 7,000",01 - 05 Dec 2025
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",29 Dec - 02 Jan 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",05 - 09 Jan 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",20 - 24 Apr 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Dubai - UAE,"$ 7,000",11 - 15 May 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Nice - France,"$ 7,000",01 - 05 Jun 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",13 - 17 Jul 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Munich - Germany,"$ 7,000",07 - 11 Sep 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Amsterdam - The Netherlands,"$ 7,000",19 - 23 Oct 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",09 - 13 Nov 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",Geneva - Switzerland,"$ 7,000",30 Nov - 04 Dec 2026
Leading Beyond Ego,"Fostering Growth, Collaboration, and Innovation in Modern Leadership",London - UK,"$ 7,000",28 Dec - 01 Jan 2027
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Prague - Czech Republic,"$ 15,000",03 - 14 Nov 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Abu Dhabi - UAE,"$ 15,000",24 Nov - 05 Dec 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",01 - 12 Dec 2025
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",18 - 29 May 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",06 - 17 Jul 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",New York - USA,"$ 15,900",07 - 18 Sep 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Vienna - Austria,"$ 15,000",14 - 25 Sep 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Dubai - UAE,"$ 15,000",21 Sep - 02 Oct 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Barcelona - Spain,"$ 15,000",05 - 16 Oct 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Prague - Czech Republic,"$ 15,000",02 - 13 Nov 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",Abu Dhabi - UAE,"$ 15,000",23 Nov - 04 Dec 2026
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London - UK,"$ 15,000",30 Nov - 11 Dec 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Prague - Czech Republic,"$ 5,950",27 - 31 Oct 2025
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Abu Dhabi - UAE,"$ 5,950",24 - 28 Aug 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,London - UK,"$ 5,950",07 - 11 Sep 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Prague - Czech Republic,"$ 5,950",26 - 30 Oct 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Online,"$ 3,950",11 - 15 May 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",10 - 14 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",08 - 12 Dec 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",29 Dec - 02 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",19 - 23 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",13 - 17 Apr 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",25 - 29 May 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Barcelona - Spain,"$ 5,950",29 Jun - 03 Jul 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",17 - 21 Aug 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,New York - USA,"$ 7,950",14 - 18 Sep 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Amsterdam - The Netherlands,"$ 5,950",19 - 23 Oct 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",09 - 13 Nov 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",07 - 11 Dec 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",28 Dec - 01 Jan 2027
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",03 - 07 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",09 - 13 Feb 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Online,"$ 3,950",02 - 06 Nov 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,London - UK,"$ 5,950",09 - 13 Feb 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Tokyo - Japan,"$ 6,950",13 - 17 Apr 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Abu Dhabi - UAE,"$ 5,950",21 - 25 Sep 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Amsterdam - The Netherlands,"$ 5,950",12 - 16 Oct 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Online,"$ 3,950",13 - 17 Jul 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Online,"$ 3,950",12 - 16 Oct 2026
Business and Corporate Etiquette,Maintaining Good Business Relationships,Paris - France,"$ 5,950",10 - 14 Nov 2025
Business and Corporate Etiquette,Maintaining Good Business Relationships,London - UK,"$ 5,950",08 - 12 Dec 2025
Business and Corporate Etiquette,Maintaining Good Business Relationships,London - UK,"$ 5,950",15 - 19 Jun 2026
Business and Corporate Etiquette,Maintaining Good Business Relationships,London - UK,"$ 5,950",27 - 31 Jul 2026
Business and Corporate Etiquette,Maintaining Good Business Relationships,Lisbon - Portugal,"$ 5,950",24 - 28 Aug 2026
Business and Corporate Etiquette,Maintaining Good Business Relationships,Paris - France,"$ 5,950",09 - 13 Nov 2026
Business and Corporate Etiquette,Maintaining Good Business Relationships,London - UK,"$ 5,950",07 - 11 Dec 2026
Business and Corporate Etiquette,Maintaining Good Business Relationships,Online,"$ 3,950",22 - 26 Dec 2025
Business and Corporate Etiquette,Maintaining Good Business Relationships,Online,"$ 3,950",21 - 25 Dec 2026
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,London - UK,"$ 5,950",08 - 12 Dec 2025
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Dubai - UAE,"$ 5,950",18 - 22 May 2026
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,London - UK,"$ 5,950",07 - 11 Dec 2026
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Online,"$ 3,950",03 - 07 Nov 2025
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Online,"$ 3,950",18 - 22 May 2026
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Online,"$ 3,950",02 - 06 Nov 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,London - UK,"$ 5,950",03 - 07 Nov 2025
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Los Angeles - USA,"$ 6,950",08 - 12 Dec 2025
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,London - UK,"$ 5,950",09 - 13 Feb 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,London - UK,"$ 5,950",18 - 22 May 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Istanbul - Turkey,"$ 5,950",06 - 10 Jul 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Amsterdam - The Netherlands,"$ 5,950",03 - 07 Aug 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Dubai - UAE,"$ 5,950",24 - 28 Aug 2026
